Id,EffectiveDate,EntityCode,CounterpartyId,SecurityId,SecurityType,SecuritySubType,CountryOfExposure,Agreement_Type,MarketValueUSD,Swap_GL,Swap_Gain,Swap_Loss,Swap_Collat,Net_Swap_Gain,Net_Swap_Loss,Fwd_GL,Fwd_Gain,Fwd_Loss,Fut_Collat,Fut_Margin,Repo_GL,Repo_Collat,Net_Exposure,Pos_Neg_Ind,NetSwapOptUnreal,NetFwdOptUnreal,AllCollateral,NetSwapOptExposure,GrossOTCPosExposure,GrossOTCNegExposure,FuturesMargin,FuturesCollateral,FuturesExposure,RepoExposure,AnyExposure,SwapFwdGain,SwapFwdLoss,SwapFwdGL,ViewAnyGain,ViewAnyLoss,NotionalMvUSD,LookThruExposure,CashMVUSDInvested,CashMVUSDSubCustAcct,Loan_Pos,Loan_Neg,Loan_Net,Option_Collat,InvestmentGroup,Repo_Gain,Repo_Loss,NettingAgreementInPlace,NettingAgreementApplied,CCPId,CCMarketValueUSD,cleared_otc_collat,IsClearable
6251971,1/28/2005,9X2IOLPE,53,2599,Cash SSB,,ES,CASH,5885684.07,,,,,0,0,,,,,,,,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5885684.07,,,,,,XIM       ,,,,0,-1,,,
6238120,1/28/2005,9X2ITHP,3,2375,CURRCONT       ,FORWARD,SG,OTC,-6682009.471,0,0,0,,-48601.15,0,-48601.15,0,-48601.15,,0,0,,-48601.15,P,0,-48601.15,0,-48601.15,-48601.15,0,0,0,0,0,-48601.15,0,-48601.15,-48601.15,-48601.15,0,-6682009.47,,,,0,0,0,,GE,0,0,,0,-1,0,,
6238122,1/28/2005,9X2ITHP,3,2375,CURRCONT       ,FORWARD,SG,OTC,-5528714.639,0,0,0,,-24786.38,0,-24786.38,0,-24786.38,,0,0,,-24786.38,P,0,-24786.38,0,-24786.38,-24786.38,0,0,0,0,0,-24786.38,0,-24786.38,-24786.38,-24786.38,0,-5528714.64,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239726,1/28/2005,9X2ITHP,3,2375,CURRCONT       ,FORWARD,SG,OTC,-208461.1303,0,0,0,,2658.14,0,2658.14,2658.14,0,,0,0,,2658.14,P,0,2658.14,0,2658.14,2658.14,0,0,0,0,0,2658.14,2658.14,0,2658.14,2658.14,0,-208461.13,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239727,1/28/2005,9X2ITHP,3,2375,CURRCONT       ,FORWARD,SG,OTC,-945018.9906,0,0,0,,11396.99,0,11396.99,11396.99,0,,0,0,,11396.99,P,0,11396.99,0,11396.99,11396.99,0,0,0,0,0,11396.99,11396.99,0,11396.99,11396.99,0,-945018.99,,,,0,0,0,,GE,0,0,,0,-1,0,,
6238121,1/28/2005,9X2ITHP,3,2389,CURRCONT       ,FORWARD,ID,OTC,-3425949.69,0,0,0,,-32689.14,0,-32689.14,0,-32689.14,,0,0,,-32689.14,P,0,-32689.14,0,-32689.14,-32689.14,0,0,0,0,0,-32689.14,0,-32689.14,-32689.14,-32689.14,0,-3425949.69,,,,0,0,0,,GE,0,0,,0,-1,0,,
6238123,1/28/2005,9X2ITHP,3,2410,CURRCONT       ,FORWARD,NL,OTC,-556825.6103,0,0,0,,-3230.68,0,-3230.68,0,-3230.68,,0,0,,-3230.68,P,0,-3230.68,0,-3230.68,-3230.68,0,0,0,0,0,-3230.68,0,-3230.68,-3230.68,-3230.68,0,-556825.61,,,,0,0,0,,GE,0,0,,0,-1,0,,
6238124,1/28/2005,9X2ITHP,3,2410,CURRCONT       ,FORWARD,NL,OTC,-556578.6085,0,0,0,,-1307.16,0,-1307.16,0,-1307.16,,0,0,,-1307.16,P,0,-1307.16,0,-1307.16,-1307.16,0,0,0,0,0,-1307.16,0,-1307.16,-1307.16,-1307.16,0,-556578.61,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239728,1/28/2005,9X2ITHP,3,2429,CURRCONT       ,FORWARD,SG,OTC,6682194.773,0,0,0,,48894.55,0,48894.55,48894.55,0,,0,0,,48894.55,P,0,48894.55,0,48894.55,48894.55,0,0,0,0,0,48894.55,48894.55,0,48894.55,48894.55,0,6682194.77,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239729,1/28/2005,9X2ITHP,3,2443,CURRCONT       ,FORWARD,ID,OTC,3425949.57,0,0,0,,59115.38,0,59115.38,59115.38,0,,0,0,,59115.38,P,0,59115.38,0,59115.38,59115.38,0,0,0,0,0,59115.38,59115.38,0,59115.38,59115.38,0,3425949.57,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239730,1/28/2005,9X2ITHP,3,2464,CURRCONT       ,FORWARD,NL,OTC,556578.5897,0,0,0,,3230.9,0,3230.9,3230.9,0,,0,0,,3230.9,P,0,3230.9,0,3230.9,3230.9,0,0,0,0,0,3230.9,3230.9,0,3230.9,3230.9,0,556578.59,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242647,1/28/2005,9X2ITHP,8,2375,CURRCONT       ,FORWARD,SG,OTC,-5534630.406,0,0,0,,-21768.73,0,-21768.73,0,-21768.73,,0,0,,-21768.73,P,0,-21768.73,0,-21768.73,-21768.73,0,0,0,0,0,-21768.73,0,-21768.73,-21768.73,-21768.73,0,-5534630.41,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242652,1/28/2005,9X2ITHP,8,2375,CURRCONT       ,FORWARD,SG,OTC,-5534476.76,0,0,0,,-33905.68,0,-33905.68,0,-33905.68,,0,0,,-33905.68,P,0,-33905.68,0,-33905.68,-33905.68,0,0,0,0,0,-33905.68,0,-33905.68,-33905.68,-33905.68,0,-5534476.76,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242648,1/28/2005,9X2ITHP,8,2379,CURRCONT       ,FORWARD,AR,OTC,-2575821.028,0,0,0,,-263,0,-263,0,-263,,0,0,,-263,P,0,-263,0,-263,-263,0,0,0,0,0,-263,0,-263,-263,-263,0,-2575821.03,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242257,1/28/2005,9X2ITHP,8,2379,CURRCONT       ,FORWARD,AR,OTC,-2576926.583,0,0,0,,14693.07,0,14693.07,14693.07,0,,0,0,,14693.07,P,0,14693.07,0,14693.07,14693.07,0,0,0,0,0,14693.07,14693.07,0,14693.07,14693.07,0,-2576926.58,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242258,1/28/2005,9X2ITHP,8,2379,CURRCONT       ,FORWARD,AR,OTC,-11040610.92,0,0,0,,32781.93,0,32781.93,32781.93,0,,0,0,,32781.93,P,0,32781.93,0,32781.93,32781.93,0,0,0,0,0,32781.93,32781.93,0,32781.93,32781.93,0,-11040610.92,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242649,1/28/2005,9X2ITHP,8,2389,CURRCONT       ,FORWARD,ID,OTC,-3235193.81,0,0,0,,-31155.65,0,-31155.65,0,-31155.65,,0,0,,-31155.65,P,0,-31155.65,0,-31155.65,-31155.65,0,0,0,0,0,-31155.65,0,-31155.65,-31155.65,-31155.65,0,-3235193.81,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242650,1/28/2005,9X2ITHP,8,2410,CURRCONT       ,FORWARD,NL,OTC,-556824.7371,0,0,0,,-2685.47,0,-2685.47,0,-2685.47,,0,0,,-2685.47,P,0,-2685.47,0,-2685.47,-2685.47,0,0,0,0,0,-2685.47,0,-2685.47,-2685.47,-2685.47,0,-556824.74,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242651,1/28/2005,9X2ITHP,8,2410,CURRCONT       ,FORWARD,NL,OTC,-556577.4799,0,0,0,,-2129.47,0,-2129.47,0,-2129.47,,0,0,,-2129.47,P,0,-2129.47,0,-2129.47,-2129.47,0,0,0,0,0,-2129.47,0,-2129.47,-2129.47,-2129.47,0,-556577.48,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242259,1/28/2005,9X2ITHP,8,2429,CURRCONT       ,FORWARD,SG,OTC,5534630.423,0,0,0,,34262.83,0,34262.83,34262.83,0,,0,0,,34262.83,P,0,34262.83,0,34262.83,34262.83,0,0,0,0,0,34262.83,34262.83,0,34262.83,34262.83,0,5534630.42,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242260,1/28/2005,9X2ITHP,8,2433,CURRCONT       ,FORWARD,AR,OTC,2576926.704,0,0,0,,232.24,0,232.24,232.24,0,,0,0,,232.24,P,0,232.24,0,232.24,232.24,0,0,0,0,0,232.24,232.24,0,232.24,232.24,0,2576926.7,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242261,1/28/2005,9X2ITHP,8,2443,CURRCONT       ,FORWARD,ID,OTC,3235193.58,0,0,0,,80462.47,0,80462.47,80462.47,0,,0,0,,80462.47,P,0,80462.47,0,80462.47,80462.47,0,0,0,0,0,80462.47,80462.47,0,80462.47,80462.47,0,3235193.58,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242262,1/28/2005,9X2ITHP,8,2464,CURRCONT       ,FORWARD,NL,OTC,556577.4721,0,0,0,,2680.41,0,2680.41,2680.41,0,,0,0,,2680.41,P,0,2680.41,0,2680.41,2680.41,0,0,0,0,0,2680.41,2680.41,0,2680.41,2680.41,0,556577.47,,,,0,0,0,,GE,0,0,,0,-1,0,,
6244797,1/28/2005,9X2ITHP,10,2375,CURRCONT       ,FORWARD,SG,OTC,-5615162.501,0,0,0,,-22465.34,0,-22465.34,0,-22465.34,,0,0,,-22465.34,P,0,-22465.34,0,-22465.34,-22465.34,0,0,0,0,0,-22465.34,0,-22465.34,-22465.34,-22465.34,0,-5615162.5,,,,0,0,0,,GE,0,0,,0,-1,0,,
6244796,1/28/2005,9X2ITHP,10,2375,CURRCONT       ,FORWARD,SG,OTC,-5615006.528,0,0,0,,-31273.32,0,-31273.32,0,-31273.32,,0,0,,-31273.32,P,0,-31273.32,0,-31273.32,-31273.32,0,0,0,0,0,-31273.32,0,-31273.32,-31273.32,-31273.32,0,-5615006.53,,,,0,0,0,,GE,0,0,,0,-1,0,,
6244798,1/28/2005,9X2ITHP,10,2389,CURRCONT       ,FORWARD,ID,OTC,-3553564.46,0,0,0,,-37657.18,0,-37657.18,0,-37657.18,,0,0,,-37657.18,P,0,-37657.18,0,-37657.18,-37657.18,0,0,0,0,0,-37657.18,0,-37657.18,-37657.18,-37657.18,0,-3553564.46,,,,0,0,0,,GE,0,0,,0,-1,0,,
6245531,1/28/2005,9X2ITHP,10,2429,CURRCONT       ,FORWARD,SG,OTC,5615162.506,0,0,0,,31342.59,0,31342.59,31342.59,0,,0,0,,31342.59,P,0,31342.59,0,31342.59,31342.59,0,0,0,0,0,31342.59,31342.59,0,31342.59,31342.59,0,5615162.51,,,,0,0,0,,GE,0,0,,0,-1,0,,
6245530,1/28/2005,9X2ITHP,10,2443,CURRCONT       ,FORWARD,ID,OTC,3553564.22,0,0,0,,87348.67,0,87348.67,87348.67,0,,0,0,,87348.67,P,0,87348.67,0,87348.67,87348.67,0,0,0,0,0,87348.67,87348.67,0,87348.67,87348.67,0,3553564.22,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246288,1/28/2005,9X2ITHP,22,2375,CURRCONT       ,FORWARD,SG,OTC,-5877521.142,0,0,0,,-35704.71,0,-35704.71,0,-35704.71,,0,0,,-35704.71,P,0,-35704.71,0,-35704.71,-35704.71,0,0,0,0,0,-35704.71,0,-35704.71,-35704.71,-35704.71,0,-5877521.14,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246289,1/28/2005,9X2ITHP,22,2375,CURRCONT       ,FORWARD,SG,OTC,-5877684.332,0,0,0,,-24198.53,0,-24198.53,0,-24198.53,,0,0,,-24198.53,P,0,-24198.53,0,-24198.53,-24198.53,0,0,0,0,0,-24198.53,0,-24198.53,-24198.53,-24198.53,0,-5877684.33,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246329,1/28/2005,9X2ITHP,22,2375,CURRCONT       ,FORWARD,SG,OTC,-6042635.615,0,0,0,,28190.05,0,28190.05,28190.05,0,,0,0,,28190.05,P,0,28190.05,0,28190.05,28190.05,0,0,0,0,0,28190.05,28190.05,0,28190.05,28190.05,0,-6042635.61,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246290,1/28/2005,9X2ITHP,22,2389,CURRCONT       ,FORWARD,ID,OTC,-2916926.21,0,0,0,,-24462.79,0,-24462.79,0,-24462.79,,0,0,,-24462.79,P,0,-24462.79,0,-24462.79,-24462.79,0,0,0,0,0,-24462.79,0,-24462.79,-24462.79,-24462.79,0,-2916926.21,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246291,1/28/2005,9X2ITHP,22,2396,CURRCONT       ,FORWARD,NO,OTC,-326790.8401,0,0,0,,-5419.87,0,-5419.87,0,-5419.87,,0,0,,-5419.87,P,0,-5419.87,0,-5419.87,-5419.87,0,0,0,0,0,-5419.87,0,-5419.87,-5419.87,-5419.87,0,-326790.84,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246330,1/28/2005,9X2ITHP,22,2396,CURRCONT       ,FORWARD,NO,OTC,-327456.9302,0,0,0,,2092.88,0,2092.88,2092.88,0,,0,0,,2092.88,P,0,2092.88,0,2092.88,2092.88,0,0,0,0,0,2092.88,2092.88,0,2092.88,2092.88,0,-327456.93,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246331,1/28/2005,9X2ITHP,22,2429,CURRCONT       ,FORWARD,SG,OTC,5877684.342,0,0,0,,35824.69,0,35824.69,35824.69,0,,0,0,,35824.69,P,0,35824.69,0,35824.69,35824.69,0,0,0,0,0,35824.69,35824.69,0,35824.69,35824.69,0,5877684.34,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246332,1/28/2005,9X2ITHP,22,2443,CURRCONT       ,FORWARD,ID,OTC,2916925.99,0,0,0,,71743.33,0,71743.33,71743.33,0,,0,0,,71743.33,P,0,71743.33,0,71743.33,71743.33,0,0,0,0,0,71743.33,71743.33,0,71743.33,71743.33,0,2916925.99,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246333,1/28/2005,9X2ITHP,22,2450,CURRCONT       ,FORWARD,NO,OTC,327457.22,0,0,0,,5418.94,0,5418.94,5418.94,0,,0,0,,5418.94,P,0,5418.94,0,5418.94,5418.94,0,0,0,0,0,5418.94,5418.94,0,5418.94,5418.94,0,327457.22,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247214,1/28/2005,9X2ITHP,4,2375,CURRCONT       ,FORWARD,SG,OTC,-4731931.996,0,0,0,,-30137.36,0,-30137.36,0,-30137.36,,0,0,,-30137.36,P,0,-30137.36,0,-30137.36,-30137.36,0,0,0,0,0,-30137.36,0,-30137.36,-30137.36,-30137.36,0,-4731932,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247215,1/28/2005,9X2ITHP,4,2375,CURRCONT       ,FORWARD,SG,OTC,-4495807.583,0,0,0,,-18565.52,0,-18565.52,0,-18565.52,,0,0,,-18565.52,P,0,-18565.52,0,-18565.52,-18565.52,0,0,0,0,0,-18565.52,0,-18565.52,-18565.52,-18565.52,0,-4495807.58,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246858,1/28/2005,9X2ITHP,4,2375,CURRCONT       ,FORWARD,SG,OTC,-236255.7596,0,0,0,,3138.52,0,3138.52,3138.52,0,,0,0,,3138.52,P,0,3138.52,0,3138.52,3138.52,0,0,0,0,0,3138.52,3138.52,0,3138.52,3138.52,0,-236255.76,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247216,1/28/2005,9X2ITHP,4,2389,CURRCONT       ,FORWARD,ID,OTC,-4715540.23,0,0,0,,-49517.44,0,-49517.44,0,-49517.44,,0,0,,-49517.44,P,0,-49517.44,0,-49517.44,-49517.44,0,0,0,0,0,-49517.44,0,-49517.44,-49517.44,-49517.44,0,-4715540.23,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247217,1/28/2005,9X2ITHP,4,2389,CURRCONT       ,FORWARD,ID,OTC,-394870.74,0,0,0,,-3323.02,0,-3323.02,0,-3323.02,,0,0,,-3323.02,P,0,-3323.02,0,-3323.02,-3323.02,0,0,0,0,0,-3323.02,0,-3323.02,-3323.02,-3323.02,0,-394870.74,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246859,1/28/2005,9X2ITHP,4,2429,CURRCONT       ,FORWARD,SG,OTC,4732063.357,0,0,0,,30275.68,0,30275.68,30275.68,0,,0,0,,30275.68,P,0,30275.68,0,30275.68,30275.68,0,0,0,0,0,30275.68,30275.68,0,30275.68,30275.68,0,4732063.36,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246860,1/28/2005,9X2ITHP,4,2443,CURRCONT       ,FORWARD,ID,OTC,5110410.65,0,0,0,,119106.89,0,119106.89,119106.89,0,,0,0,,119106.89,P,0,119106.89,0,119106.89,119106.89,0,0,0,0,0,119106.89,119106.89,0,119106.89,119106.89,0,5110410.65,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247792,1/28/2005,9X2ITHP,21,2375,CURRCONT       ,FORWARD,SG,OTC,-6014544.531,0,0,0,,-40292.11,0,-40292.11,0,-40292.11,,0,0,,-40292.11,P,0,-40292.11,0,-40292.11,-40292.11,0,0,0,0,0,-40292.11,0,-40292.11,-40292.11,-40292.11,0,-6014544.53,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247791,1/28/2005,9X2ITHP,21,2375,CURRCONT       ,FORWARD,SG,OTC,-6014711.425,0,0,0,,-26531.77,0,-26531.77,0,-26531.77,,0,0,,-26531.77,P,0,-26531.77,0,-26531.77,-26531.77,0,0,0,0,0,-26531.77,0,-26531.77,-26531.77,-26531.77,0,-6014711.42,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247793,1/28/2005,9X2ITHP,21,2389,CURRCONT       ,FORWARD,ID,OTC,-3290740.94,0,0,0,,-30771.38,0,-30771.38,0,-30771.38,,0,0,,-30771.38,P,0,-30771.38,0,-30771.38,-30771.38,0,0,0,0,0,-30771.38,0,-30771.38,-30771.38,-30771.38,0,-3290740.94,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247789,1/28/2005,9X2ITHP,21,2389,CURRCONT       ,FORWARD,ID,OTC,-521229.37,0,0,0,,-3433.7,0,-3433.7,0,-3433.7,,0,0,,-3433.7,P,0,-3433.7,0,-3433.7,-3433.7,0,0,0,0,0,-3433.7,0,-3433.7,-3433.7,-3433.7,0,-521229.37,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247790,1/28/2005,9X2ITHP,21,2389,CURRCONT       ,FORWARD,ID,OTC,-1058253.55,0,0,0,,-10853.16,0,-10853.16,0,-10853.16,,0,0,,-10853.16,P,0,-10853.16,0,-10853.16,-10853.16,0,0,0,0,0,-10853.16,0,-10853.16,-10853.16,-10853.16,0,-1058253.55,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248345,1/28/2005,9X2ITHP,21,2429,CURRCONT       ,FORWARD,SG,OTC,6014711.443,0,0,0,,40472.29,0,40472.29,40472.29,0,,0,0,,40472.29,P,0,40472.29,0,40472.29,40472.29,0,0,0,0,0,40472.29,40472.29,0,40472.29,40472.29,0,6014711.44,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248344,1/28/2005,9X2ITHP,21,2443,CURRCONT       ,FORWARD,ID,OTC,4870223.53,0,0,0,,119330.77,0,119330.77,119330.77,0,,0,0,,119330.77,P,0,119330.77,0,119330.77,119330.77,0,0,0,0,0,119330.77,119330.77,0,119330.77,119330.77,0,4870223.53,,,,0,0,0,,GE,0,0,,0,-1,0,,
6251612,1/28/2005,A9B9X2I,45,2659,MUTUAL FUND,,ES,CASH,2367497.73,,,,,0,0,,,,,,,,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2367497.73,,,,,,XIM       ,,,,0,-1,,,
6251610,1/28/2005,A9B9X2I,49,2599,Cash SSB,,ES,CASH,647024.05,,,,,0,0,,,,,,,,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,647024.05,,,,,,XIM       ,,,,0,-1,,,
6251145,1/28/2005,A9B9X2I,3,ClearedOTC_Collat_Native,ClearedOTC_Collat_Native,ClearedOTC_Collat_Native,ES,ClearedOTC,,,,,,0,0,,,,,,,,71896.16,N,0,0,-71896.16,0,0,0,0,0,0,0,71896.16,0,0,0,0,0,,,,,,,,,XIM       ,,,,0,-1,,-71896.16,Y
6251170,1/28/2005,A9B9X2I,10,Future_Collat_Native,Future_Collat_Native,Future_Collat_Native,ES,Future,,,,,,0,0,,,,-526858.76,,,,526858.76,P,0,0,-526858.76,0,0,0,0,-526858.76,526858.76,0,526858.76,0,0,0,0,0,,,,,,,,,XIM       ,,,,0,-1,,,
6247730,1/28/2005,A9B9X2I,7,2429,CURRCONT       ,FORWARD,SG,OTC,815962.3,0,0,0,,654.1,0,654.1,654.1,0,,0,0,,654.1,P,0,654.1,0,654.1,654.1,0,0,0,0,0,654.1,654.1,0,654.1,654.1,0,815962.3,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239851,1/28/2005,A9B9X2I,3,2375,CURRCONT       ,FORWARD,SG,OTC,-543974.83,0,0,0,,0,3487.97,3487.97,3487.97,0,,0,0,,3487.97,N,0,3487.97,0,3487.97,0,3487.97,0,0,0,0,3487.97,3487.97,0,3487.97,0,3487.97,-543974.83,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239852,1/28/2005,A9B9X2I,3,2375,CURRCONT       ,FORWARD,SG,OTC,-543974.83,0,0,0,,0,3639.97,3639.97,3639.97,0,,0,0,,3639.97,N,0,3639.97,0,3639.97,0,3639.97,0,0,0,0,3639.97,3639.97,0,3639.97,0,3639.97,-543974.83,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6238227,1/28/2005,A9B9X2I,3,2389,CURRCONT       ,FORWARD,ID,OTC,-981825.32,0,0,0,,0,-11112.69,-11112.69,0,-11112.69,,0,0,,-11112.69,N,0,-11112.69,0,-11112.69,0,-11112.69,0,0,0,0,-11112.69,0,-11112.69,-11112.69,0,-11112.69,-981825.32,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239853,1/28/2005,A9B9X2I,3,2409,CURRCONT       ,FORWARD,MK,OTC,-715338.9598,0,0,0,,0,3692.25,3692.25,3692.25,0,,0,0,,3692.25,N,0,3692.25,0,3692.25,0,3692.25,0,0,0,0,3692.25,3692.25,0,3692.25,0,3692.25,-715338.96,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239854,1/28/2005,A9B9X2I,3,2417,CURRCONT       ,FORWARD,MY,OTC,2414382.26,0,0,0,,0,31140.86,31140.86,31140.86,0,,0,0,,31140.86,N,0,31140.86,0,31140.86,0,31140.86,0,0,0,0,31140.86,31140.86,0,31140.86,0,31140.86,2414382.26,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6238221,1/28/2005,A9B9X2I,3,2433,CURRCONT       ,FORWARD,AR,OTC,8649398.8,0,0,0,,0,-141562.8,-141562.8,0,-141562.8,,0,0,,-141562.8,N,0,-141562.8,0,-141562.8,0,-141562.8,0,0,0,0,-141562.8,0,-141562.8,-141562.8,0,-141562.8,8649398.8,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239847,1/28/2005,A9B9X2I,3,304106,OPTION         ,CUROPTION,ID,OTC,1185.450618,1185.450618,1185.450618,0,,0,1185.450618,0,0,0,,0,0,,1185.450618,N,1185.450618,0,0,1185.450618,0,1185.450618,0,0,0,0,1185.450618,1185.450618,0,1185.450618,0,1185.450618,1185.45,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239848,1/28/2005,A9B9X2I,3,310769,SWAP           ,IRSWAP,MK,OTC,0,0,0,0,,0,0,0,0,0,,0,0,,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575317.96,,,,0,0,0,,XIM       ,0,0,,0,2,126750.12,,Y
6238218,1/28/2005,A9B9X2I,3,311168,OPTION         ,CUROPTION,AR,OTC,-1941.22085,-1941.22085,0,-1941.22085,,0,-1941.22085,0,0,0,,0,0,,-1941.22085,N,-1941.22085,0,0,-1941.22085,0,-1941.22085,0,0,0,0,-1941.22085,0,-1941.22085,-1941.22085,0,-1941.22085,-1941.22,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239849,1/28/2005,A9B9X2I,3,311169,OPTION         ,CUROPTION,AR,OTC,14559.9727,14559.9727,14559.9727,0,,0,14559.9727,0,0,0,,0,0,,14559.9727,N,14559.9727,0,0,14559.9727,0,14559.9727,0,0,0,0,14559.9727,14559.9727,0,14559.9727,0,14559.9727,14559.97,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6238219,1/28/2005,A9B9X2I,3,314019,OPTION         ,CUROPTION,ID,OTC,-186.5305321,-186.5305321,0,-186.5305321,,0,-186.5305321,0,0,0,,0,0,,-186.5305321,N,-186.5305321,0,0,-186.5305321,0,-186.5305321,0,0,0,0,-186.5305321,0,-186.5305321,-186.5305321,0,-186.5305321,-186.53,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6239850,1/28/2005,A9B9X2I,3,314330,SWAP           ,IRSWAP,NL,OTC,0,0,0,0,,0,0,0,0,0,,0,0,,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2758878.37,,,,0,0,0,,XIM       ,0,0,,0,2,-90284.39,,Y
6240953,1/28/2005,A9B9X2I,6,2363,CURRCONT       ,FORWARD,MY,OTC,-536538.57,0,0,0,,0,-11117.37,-11117.37,0,-11117.37,,0,0,,-11117.37,N,0,-11117.37,0,-11117.37,0,-11117.37,0,0,0,0,-11117.37,0,-11117.37,-11117.37,0,-11117.37,-536538.57,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6240127,1/28/2005,A9B9X2I,6,2367,CURRCONT       ,FORWARD,CZ,OTC,-268533.8311,0,0,0,,0,3290.54,3290.54,3290.54,0,,0,0,,3290.54,N,0,3290.54,0,3290.54,0,3290.54,0,0,0,0,3290.54,3290.54,0,3290.54,0,3290.54,-268533.83,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6240128,1/28/2005,A9B9X2I,6,2367,CURRCONT       ,FORWARD,CZ,OTC,-812834.6273,0,0,0,,0,12979.97,12979.97,12979.97,0,,0,0,,12979.97,N,0,12979.97,0,12979.97,0,12979.97,0,0,0,0,12979.97,12979.97,0,12979.97,0,12979.97,-812834.63,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6240954,1/28/2005,A9B9X2I,6,2367,CURRCONT       ,FORWARD,CZ,OTC,-451582.5085,0,0,0,,0,-1158.84,-1158.84,0,-1158.84,,0,0,,-1158.84,N,0,-1158.84,0,-1158.84,0,-1158.84,0,0,0,0,-1158.84,0,-1158.84,-1158.84,0,-1158.84,-451582.51,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6240129,1/28/2005,A9B9X2I,6,2375,CURRCONT       ,FORWARD,SG,OTC,-407981.13,0,0,0,,0,2108.37,2108.37,2108.37,0,,0,0,,2108.37,N,0,2108.37,0,2108.37,0,2108.37,0,0,0,0,2108.37,2108.37,0,2108.37,0,2108.37,-407981.13,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
6240955,1/28/2005,A9B9X2I,6,2375,CURRCONT       ,FORWARD,SG,OTC,-407981.15,0,0,0,,0,-1163.15,-1163.15,0,-1163.15,,0,0,,-1163.15,N,0,-1163.15,0,-1163.15,0,-1163.15,0,0,0,0,-1163.15,0,-1163.15,-1163.15,0,-1163.15,-407981.15,,,,0,0,0,,XIM       ,0,0,,0,-1,0,,
